customerID,lifespan_months,Customer_Segmentation,sum_quantity_bought,revenue,Customer_Monetary_Section,Average_Monthly_order,Average_Invoice_Order,count_customer_transactions,Customer_Frequency,country
15079,5,short term customer,249,697.61,standard customer,139.52,174.4,4,occasional buyer,United Kingdom
17354,0,short term customer,921,1295.56,VIP customer,NULL,1295.56,1,one time buyer,United Kingdom
15402,2,short term customer,648,506.02,standard customer,253.01,253.01,2,occasional buyer,United Kingdom
13320,4,short term customer,440,707.22,standard customer,176.81,176.81,4,occasional buyer,United Kingdom
15408,0,short term customer,73,179.43,standard customer,NULL,179.43,1,one time buyer,United Kingdom
12573,0,short term customer,74,144.22,standard customer,NULL,144.22,1,one time buyer,France
16141,0,short term customer,158,449.28,standard customer,NULL,449.28,1,one time buyer,United Kingdom
13963,2,short term customer,367,527.59,standard customer,263.8,131.9,4,occasional buyer,United Kingdom
15286,0,short term customer,55,240.55,standard customer,NULL,240.55,1,one time buyer,United Kingdom
14744,11,loyal customer,453,842.48,standard customer,76.59,120.35,7,frequent buyer,United Kingdom
18093,7,loyal customer,1136,1609.32,VIP customer,229.9,402.33,4,occasional buyer,United Kingdom
15157,12,loyal customer,1042,925.17,standard customer,77.1,308.39,3,occasional buyer,United Kingdom
17597,0,short term customer,990,1784.63,VIP customer,NULL,1784.63,1,one time buyer,United Kingdom
17556,0,short term customer,101,157.9,standard customer,NULL,157.9,1,one time buyer,United Kingdom
14603,0,short term customer,400,660,standard customer,NULL,660,1,one time buyer,United Kingdom
17409,2,short term customer,81,588.25,standard customer,294.13,294.13,2,occasional buyer,United Kingdom
15899,0,short term customer,39,56.25,standard customer,NULL,56.25,1,one time buyer,United Kingdom
17553,0,short term customer,1048,1487.6,VIP customer,NULL,1487.6,1,one time buyer,United Kingdom
14124,0,short term customer,1618,419.58,standard customer,NULL,419.58,1,one time buyer,United Kingdom
12915,7,loyal customer,80,277.2,standard customer,39.6,138.6,2,occasional buyer,United Kingdom
15621,1,short term customer,389,1091.91,VIP customer,1091.91,272.98,4,occasional buyer,United Kingdom
17495,1,short term customer,185,403.36,standard customer,403.36,201.68,2,occasional buyer,United Kingdom
12650,0,short term customer,116,252.46,standard customer,NULL,252.46,1,one time buyer,France
13774,0,short term customer,88,197,standard customer,NULL,197,1,one time buyer,United Kingdom
15186,5,short term customer,155,302.21,standard customer,60.44,151.1,2,occasional buyer,United Kingdom
13529,4,short term customer,56,192.26,standard customer,48.06,96.13,2,occasional buyer,United Kingdom
16712,8,loyal customer,1226,2695.46,VIP customer,336.93,245.04,11,frequent buyer,United Kingdom
16598,0,short term customer,40,85.5,standard customer,NULL,85.5,1,one time buyer,United Kingdom
16669,2,short term customer,669,1046.24,VIP customer,523.12,348.75,3,occasional buyer,United Kingdom
18077,12,loyal customer,1434,2017.86,VIP customer,168.16,183.44,11,frequent buyer,United Kingdom
12723,2,short term customer,311,550.98,standard customer,275.49,110.2,5,occasional buyer,France
16551,8,loyal customer,758,773.28,standard customer,96.66,257.76,3,occasional buyer,United Kingdom
13584,0,short term customer,29,112.5,standard customer,NULL,112.5,1,one time buyer,United Kingdom
16353,12,loyal customer,1830,6417.71,VIP customer,534.81,279.03,23,frequent buyer,United Kingdom
12656,7,loyal customer,1035,2670.32,VIP customer,381.47,534.06,5,occasional buyer,France
16565,0,short term customer,43,155.85,standard customer,NULL,155.85,1,one time buyer,United Kingdom
15986,0,short term customer,168,99.68,standard customer,NULL,99.68,1,one time buyer,United Kingdom
13695,8,loyal customer,1479,2285.71,VIP customer,285.71,152.38,15,frequent buyer,United Kingdom
16191,12,loyal customer,2522,3864.36,VIP customer,322.03,297.26,13,frequent buyer,United Kingdom
13747,0,short term customer,8,79.6,standard customer,NULL,79.6,1,one time buyer,United Kingdom
12431,8,loyal customer,310,659.43,standard customer,82.43,329.71,2,occasional buyer,Belgium
16281,0,short term customer,494,969.58,standard customer,NULL,969.58,1,one time buyer,United Kingdom
13091,0,short term customer,414,300.34,standard customer,NULL,300.34,1,one time buyer,United Kingdom
14503,6,short term customer,1183,2298.41,VIP customer,383.07,383.07,6,frequent buyer,United Kingdom
14641,0,short term customer,78,100.26,standard customer,NULL,100.26,1,one time buyer,United Kingdom
13946,6,short term customer,443,561.57,standard customer,93.59,187.19,3,occasional buyer,United Kingdom
16033,12,loyal customer,2354,6071.43,VIP customer,505.95,303.57,20,frequent buyer,United Kingdom
17255,8,loyal customer,172,205.06,standard customer,25.63,102.53,2,occasional buyer,United Kingdom
17965,11,loyal customer,1054,1793.56,VIP customer,163.05,128.11,14,frequent buyer,United Kingdom
14997,4,short term customer,928,466.52,standard customer,116.63,155.51,3,occasional buyer,United Kingdom
15907,7,loyal customer,313,553.89,standard customer,79.13,184.63,3,occasional buyer,United Kingdom
16222,0,short term customer,176,403.16,standard customer,NULL,403.16,1,one time buyer,United Kingdom
12378,0,short term customer,1093,1643.56,VIP customer,NULL,1643.56,1,one time buyer,Switzerland
17402,12,loyal customer,692,2591.85,VIP customer,215.99,199.37,13,frequent buyer,United Kingdom
12577,11,loyal customer,283,385.48,standard customer,35.04,128.49,3,occasional buyer,France
15624,5,short term customer,321,466.33,standard customer,93.27,116.58,4,occasional buyer,United Kingdom
17977,0,short term customer,318,278.78,standard customer,NULL,278.78,1,one time buyer,United Kingdom
12540,11,loyal customer,4372,10425.09,high value customer,947.74,613.24,17,frequent buyer,Spain
17789,0,short term customer,46,146.3,standard customer,NULL,146.3,1,one time buyer,United Kingdom
17287,11,loyal customer,435,880.74,standard customer,80.07,125.82,7,frequent buyer,United Kingdom
12929,0,short term customer,21,74.85,standard customer,NULL,74.85,1,one time buyer,United Kingdom
14185,0,short term customer,6,197.65,standard customer,NULL,197.65,1,one time buyer,United Kingdom
17690,11,loyal customer,1064,3091.32,VIP customer,281.03,206.09,15,frequent buyer,United Kingdom
13121,0,short term customer,174,190.63,standard customer,NULL,190.63,1,one time buyer,United Kingdom
17656,1,short term customer,1059,1477.41,VIP customer,1477.41,295.48,5,occasional buyer,United Kingdom
16024,0,short term customer,311,172.39,standard customer,NULL,172.39,1,one time buyer,United Kingdom
13072,0,short term customer,63,147.45,standard customer,NULL,147.45,1,one time buyer,United Kingdom
16871,8,loyal customer,721,1748.76,VIP customer,218.59,291.46,6,frequent buyer,United Kingdom
17771,9,loyal customer,135,136.89,standard customer,15.21,68.44,2,occasional buyer,United Kingdom
14024,0,short term customer,110,223,standard customer,NULL,111.5,2,occasional buyer,United Kingdom
14720,4,short term customer,193,548.71,standard customer,137.18,182.9,3,occasional buyer,United Kingdom
17282,6,short term customer,1726,1569.75,VIP customer,261.63,523.25,3,occasional buyer,United Kingdom
17929,9,loyal customer,90,744.9,standard customer,82.77,186.22,4,occasional buyer,United Kingdom
14459,0,short term customer,554,1352.72,VIP customer,NULL,1352.72,1,one time buyer,United Kingdom
16425,0,short term customer,91,167.5,standard customer,NULL,167.5,1,one time buyer,United Kingdom
18094,7,loyal customer,2022,2318.08,VIP customer,331.15,331.15,7,frequent buyer,United Kingdom
16133,11,loyal customer,7316,12693.6,high value customer,1153.96,384.65,33,frequent buyer,United Kingdom
15720,0,short term customer,202,443.14,standard customer,NULL,443.14,1,one time buyer,United Kingdom
18104,0,short term customer,146,304.4,standard customer,NULL,304.4,1,one time buyer,United Kingdom
14898,11,loyal customer,900,1097.79,VIP customer,99.8,182.97,6,frequent buyer,United Kingdom
17672,8,loyal customer,890,2169.07,VIP customer,271.13,1084.53,2,occasional buyer,United Kingdom
13562,5,short term customer,365,749.13,standard customer,149.83,249.71,3,occasional buyer,United Kingdom
15543,0,short term customer,54,89.38,standard customer,NULL,89.38,1,one time buyer,United Kingdom
12353,0,short term customer,20,89,standard customer,NULL,89,1,one time buyer,Bahrain
13075,0,short term customer,325,652.81,standard customer,NULL,652.81,1,one time buyer,United Kingdom
14280,0,short term customer,40,114.24,standard customer,NULL,114.24,1,one time buyer,United Kingdom
15280,0,short term customer,115,86.75,standard customer,NULL,86.75,1,one time buyer,United Kingdom
13070,0,short term customer,30,62.4,standard customer,NULL,62.4,1,one time buyer,United Kingdom
12431,11,loyal customer,2076,4486.69,VIP customer,407.88,345.13,13,frequent buyer,Australia
15578,0,short term customer,49,123.2,standard customer,NULL,123.2,1,one time buyer,United Kingdom
16080,6,short term customer,96,182.76,standard customer,30.46,91.38,2,occasional buyer,United Kingdom
15732,5,short term customer,159,183.62,standard customer,36.72,91.81,2,occasional buyer,United Kingdom
13936,0,short term customer,240,254.6,standard customer,NULL,254.6,1,one time buyer,United Kingdom
16682,6,short term customer,1032,1007.6,VIP customer,167.93,201.52,5,occasional buyer,United Kingdom
16266,4,short term customer,313,720.34,standard customer,180.08,102.91,7,frequent buyer,United Kingdom
17144,3,short term customer,418,754.28,standard customer,251.43,377.14,2,occasional buyer,United Kingdom
13750,9,loyal customer,492,1536.26,VIP customer,170.7,307.25,5,occasional buyer,United Kingdom
14482,7,loyal customer,1259,1543.72,VIP customer,220.53,257.29,6,frequent buyer,United Kingdom
16898,11,loyal customer,337,373.85,standard customer,33.99,124.62,3,occasional buyer,United Kingdom
18287,5,short term customer,1046,1225.76,VIP customer,245.15,408.59,3,occasional buyer,United Kingdom
16954,12,loyal customer,798,1830.68,VIP customer,152.56,203.41,9,frequent buyer,United Kingdom
17259,7,loyal customer,270,411.17,standard customer,58.74,205.59,2,occasional buyer,United Kingdom
18105,0,short term customer,30,72.78,standard customer,NULL,72.78,1,one time buyer,United Kingdom
13897,0,short term customer,128,193.96,standard customer,NULL,193.96,1,one time buyer,United Kingdom
17697,0,short term customer,81,303.55,standard customer,NULL,303.55,1,one time buyer,United Kingdom
13716,0,short term customer,106,108.28,standard customer,NULL,108.28,1,one time buyer,United Kingdom
17940,8,loyal customer,5003,3069.64,VIP customer,383.7,306.96,10,frequent buyer,United Kingdom
12384,3,short term customer,105,481.92,standard customer,160.64,240.96,2,occasional buyer,Switzerland
12944,11,loyal customer,235,497.17,standard customer,45.2,248.58,2,occasional buyer,United Kingdom
16025,0,short term customer,182,295.3,standard customer,NULL,295.3,1,one time buyer,United Kingdom
12798,5,short term customer,5256,6977.04,VIP customer,1395.41,2325.68,3,occasional buyer,Japan
13308,6,short term customer,657,1046.81,VIP customer,174.47,348.94,3,occasional buyer,United Kingdom
14047,12,loyal customer,343,1187.91,VIP customer,98.99,237.58,5,occasional buyer,United Kingdom
16528,0,short term customer,119,181.17,standard customer,NULL,181.17,1,one time buyer,United Kingdom
14259,0,short term customer,68,120,standard customer,NULL,120,1,one time buyer,United Kingdom
16902,0,short term customer,410,1408.93,VIP customer,NULL,1408.93,1,one time buyer,United Kingdom
16461,0,short term customer,36,101.17,standard customer,NULL,101.17,1,one time buyer,United Kingdom
14849,11,loyal customer,3949,5880.35,VIP customer,534.58,235.21,25,frequent buyer,United Kingdom
14645,4,short term customer,295,488.31,standard customer,122.08,244.16,2,occasional buyer,United Kingdom
15554,0,short term customer,50,143,standard customer,NULL,143,1,one time buyer,United Kingdom
16825,5,short term customer,474,577.18,standard customer,115.44,288.59,2,occasional buyer,United Kingdom
17673,11,loyal customer,1177,1248.05,VIP customer,113.46,208.01,6,frequent buyer,United Kingdom
14078,8,loyal customer,278,967.63,standard customer,120.95,161.27,6,frequent buyer,United Kingdom
14901,11,loyal customer,600,1344.26,VIP customer,122.21,149.36,9,frequent buyer,United Kingdom
17671,11,loyal customer,598,1192.13,VIP customer,108.38,298.03,4,occasional buyer,United Kingdom
13544,6,short term customer,69,148.35,standard customer,24.73,74.18,2,occasional buyer,United Kingdom
14643,6,short term customer,591,593.01,standard customer,98.84,296.51,2,occasional buyer,United Kingdom
15287,2,short term customer,394,448.56,standard customer,224.28,224.28,2,occasional buyer,United Kingdom
13539,7,loyal customer,235,481.64,standard customer,68.81,160.55,3,occasional buyer,United Kingdom
15237,8,loyal customer,563,832.1,standard customer,104.01,208.03,4,occasional buyer,United Kingdom
17832,0,short term customer,139,105.46,standard customer,NULL,105.46,1,one time buyer,United Kingdom
14562,10,loyal customer,1290,3942.44,VIP customer,394.24,219.02,18,frequent buyer,United Kingdom
12580,0,short term customer,114,219.7,standard customer,NULL,219.7,1,one time buyer,Germany
13948,0,short term customer,40,102,standard customer,NULL,102,1,one time buyer,United Kingdom
13985,9,loyal customer,1786,3811.83,VIP customer,423.54,254.12,15,frequent buyer,United Kingdom
14511,4,short term customer,492,901.49,standard customer,225.37,180.3,5,occasional buyer,United Kingdom
12350,0,short term customer,101,174.2,standard customer,NULL,174.2,1,one time buyer,Norway
13643,5,short term customer,153,298.74,standard customer,59.75,99.58,3,occasional buyer,United Kingdom
16516,0,short term customer,46,84.3,standard customer,NULL,84.3,1,one time buyer,United Kingdom
15210,0,short term customer,192,300.58,standard customer,NULL,300.58,1,one time buyer,United Kingdom
16049,1,short term customer,489,666.61,standard customer,666.61,222.2,3,occasional buyer,United Kingdom
15923,0,short term customer,118,115.98,standard customer,NULL,115.98,1,one time buyer,United Kingdom
13122,5,short term customer,289,382.25,standard customer,76.45,191.13,2,occasional buyer,United Kingdom
16745,7,loyal customer,4131,4949.04,VIP customer,707.01,291.12,17,frequent buyer,United Kingdom
13692,7,loyal customer,608,968.96,standard customer,138.42,322.99,3,occasional buyer,United Kingdom
